Sample ID,Panel
GENIE-MSK-P-0032814-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0021843-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0008553-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0029532-T03-IM6,MSK-IMPACT468
GENIE-MSK-P-0046490-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0012922-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0029455-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0048269-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0012428-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0022800-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0020160-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0028245-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0017001-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0031076-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0019612-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0042069-T03-IM6,MSK-IMPACT468
GENIE-MSK-P-0039263-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0042755-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0048098-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0035132-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0012261-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0001944-T01-IM3,MSK-IMPACT341
GENIE-MSK-P-0024047-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0024035-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0047705-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0047319-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0021054-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0007004-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0011041-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0040465-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0019936-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0014724-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0032253-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0048285-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0012392-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0049728-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0040163-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0028893-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0016886-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0043376-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0045927-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0047270-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0048619-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0018645-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0042672-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0029115-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0016464-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0040796-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0016746-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0043573-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0046075-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0023153-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0012439-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0029439-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0046850-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0020014-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0037412-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0037419-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0007846-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0013162-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0039279-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0027812-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0032158-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0016353-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0036867-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0007082-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0032632-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0046149-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0035733-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0032231-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0009462-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0039620-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0018137-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0027554-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0013813-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0034133-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0005707-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0000825-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0012108-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0038858-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0037556-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0048842-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0040011-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0010404-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0006920-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0049079-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0033380-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0048267-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0026115-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0023788-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0021727-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0041484-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0036451-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0004447-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0027813-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0026932-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0047488-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0033806-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0039079-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0042479-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0024421-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0030159-T03-IM6,MSK-IMPACT468
GENIE-MSK-P-0037145-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0020437-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0042197-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0020717-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0045019-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0036617-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0011413-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0009357-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0021150-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0002768-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0031735-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0043200-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0013142-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0017626-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0039995-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0019370-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0005847-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0017613-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0032177-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0009312-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0030626-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0032689-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0007634-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0047288-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0026821-T05-IM6,MSK-IMPACT468
GENIE-MSK-P-0039699-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0009995-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0030688-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0019138-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0048437-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0021003-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0039604-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0047957-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0014453-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0047639-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0045873-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0015112-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0017794-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0028902-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0015332-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0015636-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0015554-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0013554-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0032282-T03-IM6,MSK-IMPACT468
GENIE-MSK-P-0002558-T01-IM3,MSK-IMPACT341
GENIE-MSK-P-0033992-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0030710-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0030134-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0014972-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0025107-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0022450-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0036387-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0027677-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0040655-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0044707-T04-IM6,MSK-IMPACT468
GENIE-MSK-P-0030797-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0010995-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0027187-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0043628-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0027828-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0046926-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0047884-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0045304-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0026045-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0009470-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0022047-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0047738-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0035440-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0014239-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0020044-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0007542-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0015936-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0031694-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0021105-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0009957-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0012306-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0026206-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0017976-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0004678-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0032349-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0042804-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0045653-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0003274-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0044650-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0023780-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0039404-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0018682-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0032784-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0035869-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0010442-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0041007-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0014771-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0043375-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0024572-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0010345-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0031526-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0042506-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0009042-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0031071-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0036556-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0017013-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0032444-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0008292-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0014089-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0043222-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0050125-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0025534-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0013342-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0048315-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0037149-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0043041-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0013298-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0041875-T03-IM6,MSK-IMPACT468
GENIE-MSK-P-0031558-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0005937-T03-IM5,MSK-IMPACT410
GENIE-MSK-P-0015286-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0044046-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0037219-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0007638-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0010980-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0025451-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0045887-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0021831-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0039278-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0039420-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0029974-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0025638-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0040059-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0007345-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0025833-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0003551-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0029991-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0021022-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0018069-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0013860-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0023347-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0011018-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0044129-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0020962-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0049558-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0047203-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0012458-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0039077-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0036397-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0042331-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0029936-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0043733-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0013966-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0026323-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0019619-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0019567-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0011025-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0014297-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0014156-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0045277-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0049841-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0014437-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0014805-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0006140-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0036639-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0027528-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0040744-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0003580-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0038772-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0049249-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0016026-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0033926-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0021574-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0019491-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0007901-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0000963-T01-IM3,MSK-IMPACT341
GENIE-MSK-P-0042655-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0022891-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0042799-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0030907-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0016216-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0004271-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0047511-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0012239-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0047579-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0046019-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0014496-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0016917-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0030651-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0010741-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0014304-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0026536-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0046476-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0044045-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0038833-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0009643-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0028838-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0003595-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0004696-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0010785-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0024493-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0023575-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0016036-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0020955-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0034580-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0029558-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0050250-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0012387-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0040544-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0035494-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0038151-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0006654-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0014735-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0040934-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0026022-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0042970-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0007074-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0005694-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0019597-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0024950-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0010927-T02-IM5,MSK-IMPACT410
GENIE-MSK-P-0028139-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0043925-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0010173-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0027507-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0040145-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0014688-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0017752-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0039592-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0017369-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0013672-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0049370-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0032476-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0032644-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0043151-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0044432-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0029152-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0020690-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0021227-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0012739-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0039465-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0026426-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0015129-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0016319-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0012577-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0016870-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0038269-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0010053-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0039409-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0030998-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0019559-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0017832-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0042274-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0009450-T03-IM6,MSK-IMPACT468
GENIE-MSK-P-0013962-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0012065-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0025651-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0017991-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0021236-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0039973-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0005264-T03-IM6,MSK-IMPACT468
GENIE-MSK-P-0027092-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0033156-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0037518-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0018916-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0030471-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0024878-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0019418-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0032722-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0029971-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0028269-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0010640-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0039658-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0044017-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0025409-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0042173-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0024267-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0044365-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0013295-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0030104-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0025647-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0019485-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0006395-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0007776-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0012919-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0019459-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0031090-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0021837-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0031301-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0040161-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0046949-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0044142-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0028012-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0023471-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0048829-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0045684-T02-IM6,MSK-IMPACT468
GENIE-MSK-P-0029585-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0041438-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0030303-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0004882-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0028622-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0009948-T02-IM5,MSK-IMPACT410
GENIE-MSK-P-0016050-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0022604-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0016642-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0022848-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0044496-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0011133-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0043700-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0048696-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0044913-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0016544-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0028897-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0018205-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0043590-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0018881-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0025713-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0034124-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0050384-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0017627-T01-IM5,MSK-IMPACT410
GENIE-MSK-P-0023540-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0033068-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0034750-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0036022-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0020137-T01-IM6,MSK-IMPACT468
GENIE-MSK-P-0039591-T01-IM6,MSK-IMPACT468
